mision, action, DateTime, org:resource, randomSeed 
mision 4,T_34_Done,2023-09-19 18:29:25,29,1
mision 4,T_57_Done,2023-09-19 18:29:25,12,1
mision 4,T_36_Done,2023-09-19 18:29:25,20,1
mision 4,T_49_Busy,2023-09-19 18:29:41,25,1
mision 4,T_49_Done,2023-09-19 18:29:45,25,1
mision 4,T_34_Busy,2023-09-19 18:29:57,13,1
mision 4,T_34_Done,2023-09-19 18:30:01,13,1
mision 4,T_29_Busy,2023-09-19 18:30:19,24,1
mision 4,T_29_Done,2023-09-19 18:30:23,24,1
mision 4,simulation_successful,2023-09-19 18:30:23,user,1
mision 5,T_57_ocupied,2023-09-19 18:30:35,16,20
mision 5,T_57_waiting,2023-09-19 18:30:35,16,20
mision 5,T_36_ocupied,2023-09-19 18:30:52,28,20
mision 5,T_36_waiting,2023-09-19 18:30:52,28,20
mision 5,T_17_ocupied,2023-09-19 18:30:52,22,20
mision 5,T_17_waiting,2023-09-19 18:30:52,22,20
mision 5,T_22_ocupied,2023-09-19 18:31:00,0,20
mision 5,T_22_waiting,2023-09-19 18:31:00,0,20
mision 5,T_34_ocupied,2023-09-19 18:31:00,29,20
mision 5,T_34_waiting,2023-09-19 18:31:00,29,20
mision 5,T_32_ocupied,2023-09-19 18:31:01,1,20
mision 5,T_32_waiting,2023-09-19 18:31:01,1,20
mision 5,T_4_ocupied,2023-09-19 18:31:01,14,20
mision 5,T_4_waiting,2023-09-19 18:31:01,14,20
mision 5,T_54_ocupied,2023-09-19 18:31:20,12,20
mision 5,T_54_waiting,2023-09-19 18:31:20,12,20
mision 5,T_39_ocupied,2023-09-19 18:31:41,13,20
mision 5,T_39_waiting,2023-09-19 18:31:41,13,20
mision 5,T_42_ocupied,2023-09-19 18:32:18,23,20
mision 5,T_42_waiting,2023-09-19 18:32:18,23,20
mision 5,T_32_Busy,2023-09-19 18:32:18,1,20
mision 5,T_17_Busy,2023-09-19 18:32:18,22,20
mision 5,T_54_Busy,2023-09-19 18:32:18,12,20
mision 5,T_39_Busy,2023-09-19 18:32:18,13,20
mision 5,T_4_Busy,2023-09-19 18:32:18,14,20
mision 5,T_42_Busy,2023-09-19 18:32:18,23,20
mision 5,T_22_Busy,2023-09-19 18:32:18,0,20
mision 5,T_34_Busy,2023-09-19 18:32:18,29,20
mision 5,T_57_Busy,2023-09-19 18:32:18,16,20
mision 5,T_36_Busy,2023-09-19 18:32:18,28,20
mision 5,T_32_rebooting,2023-09-19 18:32:31,1,20
mision 5,T_17_rebooting,2023-09-19 18:32:31,22,20
mision 5,T_54_rebooting,2023-09-19 18:32:31,12,20
mision 5,T_39_rebooting,2023-09-19 18:32:31,13,20
mision 5,T_4_rebooting,2023-09-19 18:32:31,14,20
mision 5,T_42_rebooting,2023-09-19 18:32:31,23,20
mision 5,T_22_rebooting,2023-09-19 18:32:31,0,20
mision 5,T_34_rebooting,2023-09-19 18:32:31,29,20
mision 5,T_57_rebooting,2023-09-19 18:32:31,16,20
mision 5,T_36_rebooting,2023-09-19 18:32:31,28,20
mision 5,T_17_ocupied,2023-09-19 18:32:42,19,20
mision 5,T_17_waiting,2023-09-19 18:32:42,19,20
mision 5,T_36_ocupied,2023-09-19 18:32:43,28,20
mision 5,T_36_waiting,2023-09-19 18:32:43,28,20
mision 5,T_4_ocupied,2023-09-19 18:32:47,10,20
mision 5,T_4_waiting,2023-09-19 18:32:47,10,20
mision 5,T_34_ocupied,2023-09-19 18:32:48,29,20
mision 5,T_34_waiting,2023-09-19 18:32:48,29,20
mision 5,T_57_ocupied,2023-09-19 18:32:49,21,20
mision 5,T_57_waiting,2023-09-19 18:32:49,21,20
mision 5,T_32_ocupied,2023-09-19 18:32:52,24,20
mision 5,T_32_waiting,2023-09-19 18:32:52,24,20
mision 5,T_39_ocupied,2023-09-19 18:32:53,20,20
mision 5,T_39_waiting,2023-09-19 18:32:53,20,20
mision 5,T_22_ocupied,2023-09-19 18:32:55,18,20
mision 5,T_22_waiting,2023-09-19 18:32:55,18,20
mision 5,T_54_ocupied,2023-09-19 18:33:01,16,20
mision 5,T_54_waiting,2023-09-19 18:33:01,16,20
mision 5,T_42_ocupied,2023-09-19 18:33:04,26,20
mision 5,T_42_waiting,2023-09-19 18:33:04,26,20
mision 5,T_32_Busy,2023-09-19 18:33:04,24,20
mision 5,T_17_Busy,2023-09-19 18:33:04,19,20
mision 5,T_54_Busy,2023-09-19 18:33:04,16,20
mision 5,T_39_Busy,2023-09-19 18:33:04,20,20
mision 5,T_4_Busy,2023-09-19 18:33:04,10,20
mision 5,T_42_Busy,2023-09-19 18:33:04,26,20
mision 5,T_22_Busy,2023-09-19 18:33:04,18,20
mision 5,T_34_Busy,2023-09-19 18:33:04,29,20
mision 5,T_57_Busy,2023-09-19 18:33:04,21,20
mision 5,T_36_Busy,2023-09-19 18:33:04,28,20
mision 5,T_32_rebooting,2023-09-19 18:33:12,24,20
mision 5,T_17_rebooting,2023-09-19 18:33:12,19,20
mision 5,T_54_rebooting,2023-09-19 18:33:12,16,20
mision 5,T_39_rebooting,2023-09-19 18:33:12,20,20
mision 5,T_4_rebooting,2023-09-19 18:33:12,10,20
mision 5,T_42_rebooting,2023-09-19 18:33:12,26,20
mision 5,T_22_rebooting,2023-09-19 18:33:12,18,20
mision 5,T_34_rebooting,2023-09-19 18:33:12,29,20
mision 5,T_57_rebooting,2023-09-19 18:33:12,21,20
mision 5,T_36_rebooting,2023-09-19 18:33:12,28,20
mision 5,T_32_ocupied,2023-09-19 18:33:20,14,20
mision 5,T_32_waiting,2023-09-19 18:33:20,14,20
mision 5,T_34_ocupied,2023-09-19 18:33:21,29,20
mision 5,T_34_waiting,2023-09-19 18:33:21,29,20
mision 5,T_17_ocupied,2023-09-19 18:33:25,1,20
mision 5,T_17_waiting,2023-09-19 18:33:25,1,20
mision 5,T_42_ocupied,2023-09-19 18:33:37,2,20
mision 5,T_42_waiting,2023-09-19 18:33:37,2,20
mision 5,T_54_ocupied,2023-09-19 18:33:40,21,20
mision 5,T_54_waiting,2023-09-19 18:33:40,21,20
mision 5,T_57_ocupied,2023-09-19 18:33:49,17,20
mision 5,T_57_waiting,2023-09-19 18:33:49,17,20
mision 5,T_39_ocupied,2023-09-19 18:34:09,0,20
mision 5,T_39_waiting,2023-09-19 18:34:09,0,20
mision 5,T_36_ocupied,2023-09-19 18:34:09,20,20
mision 5,T_36_waiting,2023-09-19 18:34:09,20,20
mision 5,T_22_ocupied,2023-09-19 18:34:11,24,20
mision 5,T_22_waiting,2023-09-19 18:34:11,24,20
mision 5,T_4_ocupied,2023-09-19 18:34:33,5,20
mision 5,T_4_waiting,2023-09-19 18:34:33,5,20
mision 5,T_32_Busy,2023-09-19 18:34:33,14,20
mision 5,T_17_Busy,2023-09-19 18:34:33,1,20
mision 5,T_54_Busy,2023-09-19 18:34:33,21,20
mision 5,T_39_Busy,2023-09-19 18:34:33,0,20
mision 5,T_4_Busy,2023-09-19 18:34:33,5,20
mision 5,T_42_Busy,2023-09-19 18:34:33,2,20
mision 5,T_22_Busy,2023-09-19 18:34:33,24,20
mision 5,T_34_Busy,2023-09-19 18:34:33,29,20
mision 5,T_57_Busy,2023-09-19 18:34:33,17,20
mision 5,T_36_Busy,2023-09-19 18:34:33,20,20
mision 5,T_32_Done,2023-09-19 18:34:38,14,20
mision 5,T_17_Done,2023-09-19 18:34:38,1,20
mision 5,T_54_Done,2023-09-19 18:34:38,21,20
mision 5,T_39_Done,2023-09-19 18:34:38,0,20
mision 5,T_4_Done,2023-09-19 18:34:38,5,20
mision 5,T_42_Done,2023-09-19 18:34:38,2,20
mision 5,T_22_Done,2023-09-19 18:34:38,24,20
mision 5,T_34_Done,2023-09-19 18:34:38,29,20
mision 5,T_57_Done,2023-09-19 18:34:38,17,20
mision 5,T_36_Done,2023-09-19 18:34:38,20,20
mision 5,T_49_Busy,2023-09-19 18:35:33,27,20
mision 5,T_49_rebooting,2023-09-19 18:35:40,27,20
mision 5,T_49_Busy,2023-09-19 18:36:32,1,20
mision 5,T_49_rebooting,2023-09-19 18:36:42,1,20
mision 5,T_49_Busy,2023-09-19 18:36:58,12,20
mision 5,T_49_rebooting,2023-09-19 18:37:09,12,20
mision 5,T_49_Busy,2023-09-19 18:37:22,20,20
mision 5,T_49_Done,2023-09-19 18:37:26,20,20
mision 5,T_34_Busy,2023-09-19 18:37:38,7,20
mision 5,T_34_Done,2023-09-19 18:37:42,7,20
mision 5,T_29_Busy,2023-09-19 18:37:48,22,20
mision 5,T_29_Done,2023-09-19 18:37:52,22,20
mision 5,simulation_successful,2023-09-19 18:37:52,user,20
mision 6,T_4_ocupied,2023-09-19 18:29:46,10,14
mision 6,T_4_waiting,2023-09-19 18:29:46,10,14
mision 6,T_57_ocupied,2023-09-19 18:29:47,8,14
mision 6,T_57_waiting,2023-09-19 18:29:47,8,14
mision 6,T_54_ocupied,2023-09-19 18:29:51,1,14
mision 6,T_54_waiting,2023-09-19 18:29:51,1,14
mision 6,T_32_ocupied,2023-09-19 18:30:05,22,14
mision 6,T_32_waiting,2023-09-19 18:30:05,22,14
mision 6,T_36_ocupied,2023-09-19 18:30:10,28,14
mision 6,T_36_waiting,2023-09-19 18:30:10,28,14
mision 6,T_22_ocupied,2023-09-19 18:30:13,24,14
mision 6,T_22_waiting,2023-09-19 18:30:13,24,14
mision 6,T_34_ocupied,2023-09-19 18:30:22,25,14
mision 6,T_34_waiting,2023-09-19 18:30:22,25,14
mision 6,T_39_ocupied,2023-09-19 18:30:46,9,14
mision 6,T_39_waiting,2023-09-19 18:30:46,9,14
mision 6,T_17_ocupied,2023-09-19 18:30:52,5,14
mision 6,T_17_waiting,2023-09-19 18:30:52,5,14
mision 6,T_42_ocupied,2023-09-19 18:31:19,19,14
mision 6,T_42_waiting,2023-09-19 18:31:19,19,14
mision 6,T_32_Busy,2023-09-19 18:31:19,22,14
mision 6,T_17_Busy,2023-09-19 18:31:19,5,14
mision 6,T_54_Busy,2023-09-19 18:31:19,1,14
mision 6,T_39_Busy,2023-09-19 18:31:19,9,14
mision 6,T_4_Busy,2023-09-19 18:31:19,10,14
mision 6,T_42_Busy,2023-09-19 18:31:19,19,14
mision 6,T_22_Busy,2023-09-19 18:31:19,24,14
mision 6,T_34_Busy,2023-09-19 18:31:19,25,14
mision 6,T_57_Busy,2023-09-19 18:31:19,8,14
mision 6,T_36_Busy,2023-09-19 18:31:19,28,14
mision 6,T_32_Done,2023-09-19 18:31:24,22,14
mision 6,T_17_Done,2023-09-19 18:31:24,5,14
mision 6,T_54_Done,2023-09-19 18:31:24,1,14
mision 6,T_39_Done,2023-09-19 18:31:24,9,14
mision 6,T_4_Done,2023-09-19 18:31:24,10,14
mision 6,T_42_Done,2023-09-19 18:31:24,19,14
mision 6,T_22_Done,2023-09-19 18:31:24,24,14
mision 6,T_34_Done,2023-09-19 18:31:24,25,14
mision 6,T_57_Done,2023-09-19 18:31:24,8,14
mision 6,T_36_Done,2023-09-19 18:31:24,28,14
mision 6,T_49_Busy,2023-09-19 18:31:43,3,14
mision 6,T_49_Done,2023-09-19 18:31:47,3,14
mision 6,T_34_Busy,2023-09-19 18:32:06,19,14
mision 6,T_34_Done,2023-09-19 18:32:09,19,14
mision 6,T_29_Busy,2023-09-19 18:32:20,14,14
mision 6,T_29_Done,2023-09-19 18:32:24,14,14
mision 6,simulation_successful,2023-09-19 18:32:24,user,14
mision 7,T_4_ocupied,2023-09-19 18:28:38,3,7
mision 7,T_4_waiting,2023-09-19 18:28:38,3,7
mision 7,T_17_ocupied,2023-09-19 18:28:44,7,7
mision 7,T_17_waiting,2023-09-19 18:28:44,7,7
mision 7,T_57_ocupied,2023-09-19 18:28:44,26,7
mision 7,T_57_waiting,2023-09-19 18:28:44,26,7
mision 7,T_54_ocupied,2023-09-19 18:28:50,19,7
mision 7,T_54_waiting,2023-09-19 18:28:50,19,7
